title,platform,developer,genre,rating,release_date,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg
Assassin's Creed Odyssey: Story Arc 1 - Legacy of the First Blade: Episode 2,PlayStation 4,Ubisoft,"['Action Adventure', 'Open-World']",M,"Jan 15, 2019",,62,Mixed or average reviews,0,5,1,3.9,Generally unfavorable reviews,8,7,22
Assassin's Creed Odyssey: Story Arc 1 - Legacy of the First Blade: Episode 3,PlayStation 4,Ubisoft,"['Action Adventure', 'Open-World']",M,"Mar  4, 2019",,68,Mixed or average reviews,2,3,0,4.1,Generally unfavorable reviews,5,7,13
Assassin's Creed Odyssey: Story Arc II - The Fate of Atlantis,PlayStation 4,Ubisoft,"['Action Adventure', 'Open-World']",M,"Apr 23, 2019",,0,No score yet,0,0,0,5.6,Mixed or average reviews,5,3,4
Assassin's Creed Origins,PlayStation 4,"Ubisoft, Ubisoft Montreal","['Miscellaneous', 'Action Adventure', 'Edutainment', 'Open-World']",M,"Oct 27, 2017",,81,Generally favorable reviews,53,10,0,7.3,Mixed or average reviews,"2,070",620,541
Assassin's Creed Origins: The Curse of the Pharaohs,PlayStation 4,Ubisoft Sofia,"['Miscellaneous', 'Action Adventure', 'Edutainment', 'Open-World']",M,"Mar 13, 2018",,83,Generally favorable reviews,15,0,0,7.5,Generally favorable reviews,119,18,28
Assassin's Creed Origins: The Hidden Ones,PlayStation 4,Ubisoft Montreal,"['Miscellaneous', 'Action Adventure', 'Edutainment', 'Open-World']",M,"Jan 23, 2018",,73,Mixed or average reviews,7,9,0,6.8,Mixed or average reviews,55,38,20
Assassin's Creed Origins: The Trials of the Gods,PlayStation 4,Ubisoft Montreal,"['Miscellaneous', 'Action Adventure', 'Edutainment', 'Open-World']",M,"Nov 22, 2017",,0,No score yet,0,0,0,6.0,Mixed or average reviews,4,0,3
Assassin's Creed Rogue Remastered,PlayStation 4,Ubisoft,"['Action Adventure', 'Open-World']",M,"Mar 20, 2018",,71,Mixed or average reviews,10,20,1,6.6,Mixed or average reviews,87,79,37
Assassin's Creed Syndicate,PlayStation 4,Ubisoft Quebec,"['Historic', 'Action Adventure', 'Open-World']",M,"Oct 23, 2015",,76,Generally favorable reviews,61,23,2,7.0,Mixed or average reviews,"1,196",673,377
Assassin's Creed Syndicate: Jack the Ripper,PlayStation 4,Ubisoft Quebec,"['Action Adventure', 'Open-World']",M,"Dec 15, 2015",,72,Mixed or average reviews,3,8,0,7.1,Mixed or average reviews,41,22,12
Assassin's Creed Syndicate: Runaway Train,PlayStation 4,Ubisoft Quebec,"['Action Adventure', 'Open-World']",M,"Oct 13, 2015",,0,No score yet,0,0,0,6.0,Mixed or average reviews,3,1,3
Assassin's Creed Syndicate: Steampunk Pack,PlayStation 4,Ubisoft Quebec,"['Action Adventure', 'Open-World']",M,"Nov  3, 2015",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Assassin's Creed Syndicate: The Dreadful Crimes,PlayStation 4,Ubisoft Quebec,"['Action Adventure', 'Open-World']",M,"Oct 23, 2015",,0,No score yet,0,0,0,7.1,Mixed or average reviews,13,6,4
Assassin's Creed Syndicate: The Last Maharaja,PlayStation 4,Ubisoft Quebec,"['Action Adventure', 'Open-World']",,"Mar  1, 2016",,0,No score yet,0,1,0,6.4,Mixed or average reviews,6,6,4
Assassin's Creed Syndicate: Victorian Legends Pack,PlayStation 4,Ubisoft Quebec,"['Action Adventure', 'Open-World']",M,"Nov 17, 2015",,0,No score yet,0,0,0,tbd,No user score yet,2,0,1
Assassin's Creed Unity,PlayStation 4,"Ubisoft, Ubisoft Montreal","['Action Adventure', 'Historic', 'Open-World']",M,"Nov 11, 2014",,70,Mixed or average reviews,19,17,4,6.0,Mixed or average reviews,"1,487",785,"1,078"
Assassin's Creed Unity: Dead Kings,PlayStation 4,"Ubisoft, Ubisoft Montreal","['Action Adventure', 'Historic', 'Open-World']",M,"Jan 13, 2015",,68,Mixed or average reviews,5,3,1,6.5,Mixed or average reviews,41,50,22
Assassin's Creed Unity: Revolutionary Armaments Pack,PlayStation 4,Ubisoft Montreal,"['Action Adventure', 'Open-World']",M,"Nov 25, 2014",,0,No score yet,0,0,0,tbd,No user score yet,1,1,0
Assassin's Creed Unity: Secrets of the Revolution,PlayStation 4,"Ubisoft, Ubisoft Montreal","['Action Adventure', 'Open-World']",M,"Jan 20, 2015",,0,No score yet,0,0,0,7.1,Mixed or average reviews,5,0,2
Assassin's Creed Unity: Underground Armory Pack,PlayStation 4,Ubisoft Montreal,"['Action Adventure', 'Open-World']",M,"Feb 10, 2015",,0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Assassin's Creed Valhalla,PlayStation 4,"Ubisoft, Ubisoft Montreal","['Action Adventure', 'Open-World']",M,"Nov 10, 2020",,80,Generally favorable reviews,42,8,0,7.3,Mixed or average reviews,"1,834",324,667
Assassin's Creed Valhalla - Discovery Tour: Viking Age,PlayStation 4,Ubisoft Montreal,"['Action Adventure', 'Open-World']",E,"Jun 14, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Assassin's Creed Valhalla: Dawn of Ragnarok,PlayStation 4,Ubisoft Sofia,"['Action Adventure', 'Open-World']",M,"Mar 10, 2022",,0,No score yet,0,1,0,7.5,Generally favorable reviews,30,3,10
Assassin's Creed Valhalla: The Last Chapter,PlayStation 4,Ubisoft Montreal,"['Action Adventure', 'Open-World']",,"Nov 29, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Assassin's Creed Valhalla: The Siege of Paris,PlayStation 4,Ubisoft Singapore,"['Action Adventure', 'Open-World']",M,"Aug 12, 2021",,0,No score yet,2,1,0,6.2,Mixed or average reviews,8,4,6
Assassin's Creed Valhalla: Tombs of the Fallen,PlayStation 4,Ubisoft Montreal,"['Action Adventure', 'Open-World']",,"Nov  9, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,1,0
Assassin's Creed Valhalla: Wrath of the Druids,PlayStation 4,Ubisoft Bordeaux,"['Action Adventure', 'Open-World']",,"May 13, 2021",,0,No score yet,2,0,0,6.0,Mixed or average reviews,6,5,4
Assassin's Creed's Crossover Stories,PlayStation 4,Ubisoft Montreal,"['Action Adventure', 'Open-World']",M,"Dec 14, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Assassin's Creed: The Ezio Collection,PlayStation 4,Ubisoft Montreal,"['Miscellaneous', 'Compilation']",M,"Nov 15, 2016",,72,Mixed or average reviews,16,17,0,8.1,Generally favorable reviews,288,49,32
Assault Android Cactus,PlayStation 4,Witch Beam,"['General', 'Scrolling', 'Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"Mar  8, 2016",,85,Generally favorable reviews,17,3,0,6.3,Mixed or average reviews,26,4,14
Assault Gunners HD Edition,PlayStation 4,Marvelous AQL,"['Action', 'Shooter', 'Third-Person', 'Arcade']",E10+,"Mar 20, 2018",,45,Generally unfavorable reviews,0,3,3,4.2,Generally unfavorable reviews,1,2,3
Assault Gunners HD Edition: Extra Pack,PlayStation 4,Marvelous AQL,"['Action', 'Shooter', 'Third-Person', 'Arcade']",E10+,"Mar 20, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Assault On Metaltron,PlayStation 4,Forever Entertainment,"['Strategy', 'Real-Time', 'Defense']",E,"Feb 26, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Assault Suit Leynos,PlayStation 4,Dracue,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical', 'Horizontal']",E10+,"Jul 14, 2016",,67,Mixed or average reviews,3,5,0,6.9,Mixed or average reviews,8,1,3
Assetto Corsa,PlayStation 4,Kunos Simulazioni,"['Racing', 'Simulation', 'Automobile']",E,"Aug 30, 2016",,73,Mixed or average reviews,18,16,1,6.1,Mixed or average reviews,57,13,42
Assetto Corsa Competizione,PlayStation 4,505 Games,"['Racing', 'Simulation', 'Automobile']",E,"Jun 23, 2020",,71,Mixed or average reviews,7,14,0,5.7,Mixed or average reviews,25,12,20
Assetto Corsa Competizione: GT4 Pack,PlayStation 4,Kunos Simulazioni,"['Racing', 'Simulation', 'Automobile']",,"Sep 29, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,1,0
Assetto Corsa: Ferrari 70th Anniversary,PlayStation 4,Kunos Simulazioni,"['Racing', 'Simulation', 'Automobile']",,"Oct 31, 2017",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Assetto Corsa: Ultimate Edition,PlayStation 4,Kunos Simulazioni,"['Racing', 'Simulation', 'Automobile']",E,"Apr 20, 2018",,82,Generally favorable reviews,3,1,0,7.0,Mixed or average reviews,26,5,7
Astalon: Tears of the Earth,PlayStation 4,LABS Works,"['Action', 'Action Adventure', 'Platformer', 'Open-World', 'Metroidvania']",T,"Jun  3, 2021",,0,No score yet,2,0,0,6.0,Mixed or average reviews,7,0,4
Astebreed,PlayStation 4,Edelweiss,"['Action', 'Shooter', 'Scrolling', ""Shoot-'Em-Up"", 'Vertical', 'Horizontal']",E10+,"Jun 25, 2015",,82,Generally favorable reviews,3,2,0,7.0,Mixed or average reviews,17,3,7
Asterigos: Curse of the Stars,PlayStation 4,Acme Gamestudio,"['Role-Playing', 'Action Adventure', 'Action RPG', 'Open-World']",T,"Oct  8, 2022",,0,No score yet,0,0,0,4.1,Generally unfavorable reviews,5,0,7
Asterix & Obelix XXL 2,PlayStation 4,Etranges Libellules,"['Action', 'Platformer', '3D']",,"Nov 29, 2018",,61,Mixed or average reviews,0,7,0,6.8,Mixed or average reviews,10,2,4
Asterix & Obelix XXL 3: The Crystal Menhir,PlayStation 4,"Anuman Interactive, OSome Studio","['Action', 'Action Adventure', 'Platformer', 'Linear', '3D']",E10+,"Nov 28, 2019",,59,Mixed or average reviews,0,12,0,5.1,Mixed or average reviews,5,4,5
Asterix & Obelix XXL Romastered,PlayStation 4,OSome Studio,"['Action', ""Beat-'Em-Up"", '3D']",,"Oct 22, 2020",,53,Mixed or average reviews,1,1,2,tbd,No user score yet,1,1,0
Asterix & Obelix XXXL: The Ram From Hibernia,PlayStation 4,OSome Studio,"['Action Adventure', 'General']",,"Oct 13, 2022",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Asterix & Obelix: Slap Them All!,PlayStation 4,Mr.  Nutz Studio,"['Action', 'Platformer', ""Beat-'Em-Up"", '2D', '3D']",E10+,"Dec  2, 2021",,69,Mixed or average reviews,3,10,0,5.9,Mixed or average reviews,9,1,6
Asteroids: Recharged,PlayStation 4,"SneakyBox, Adamvision Studios","['Action', 'Arcade']",E,"Dec 14, 2021",,0,No score yet,1,0,0,tbd,No user score yet,0,0,1
Astria Ascending,PlayStation 4,Artisan Studios,"['Role-Playing', 'Japanese-Style']",T,"Sep 30, 2021",,0,No score yet,1,0,0,tbd,No user score yet,1,0,1
Astro & Suzy go to the beach!,PlayStation 4,Indie Remix Studios LLC,"['Adventure', 'General', 'Action', 'Arcade']",,"Jan 31, 2023",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
ASTRO AQUA KITTY,PlayStation 4,Tikipod Limited,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",E,"Apr 15, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Astro Bot: Rescue Mission,PlayStation 4,JapanStudio,"['Action Adventure', 'General']",E10+,"Oct  2, 2018",,90,Universal acclaim,51,0,0,9.0,Universal acclaim,498,11,44
Astrology and Horoscope Premium,PlayStation 4,CrazySoft,"['Simulation', 'Miscellaneous', 'General', 'Virtual', 'Virtual Life']",T,"Dec  6, 2018",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
ASTRONEER,PlayStation 4,System Era Softworks,"['Action Adventure', 'Sandbox']",E,"Nov 15, 2019",,0,No score yet,0,0,0,6.9,Mixed or average reviews,15,6,6
Astronite,PlayStation 4,Dume Games Studio,"['Action', 'Platformer', 'Metroidvania']",E10+,"Nov 30, 2022",,0,No score yet,1,0,0,tbd,No user score yet,1,0,0
At Sundown: Shots in the Dark,PlayStation 4,Mild Beast Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",T,"Jan 22, 2019",,0,No score yet,1,2,0,tbd,No user score yet,1,2,0
Atari 50: The Anniversary Celebration,PlayStation 4,Digital Eclipse,"['Miscellaneous', 'Compilation']",T,"Nov 11, 2022",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Atari Flashback Classics: Volume 1,PlayStation 4,"Atari, Code Mystics Inc., Atari SA","['Miscellaneous', 'Compilation']",E,"Oct 13, 2016",,70,Mixed or average reviews,1,3,0,6.7,Mixed or average reviews,3,2,1
Atari Flashback Classics: Volume 2,PlayStation 4,"Atari, Code Mystics Inc., Atari SA","['Miscellaneous', 'Compilation']",E,"Oct 13, 2016",,68,Mixed or average reviews,1,3,0,6.4,Mixed or average reviews,2,2,1
Atari Flashback Classics: Volume 3,PlayStation 4,Atari SA,"['Miscellaneous', 'Compilation']",E,"Dec 19, 2018",,0,No score yet,1,1,0,tbd,No user score yet,1,0,2
Atelier Arland Series Deluxe Pack,PlayStation 4,Gust,"['Miscellaneous', 'Compilation']",T,"Dec  4, 2018",,81,Generally favorable reviews,5,2,0,7.1,Mixed or average reviews,5,0,2
Atelier Ayesha: The Alchemist of Dusk DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Jan 14, 2020",,0,No score yet,2,0,0,tbd,No user score yet,1,0,0
Atelier Dusk Trilogy Deluxe Pack,PlayStation 4,Gust,"['Miscellaneous', 'Compilation']",T,"Jan 14, 2020",,79,Generally favorable reviews,10,5,0,7.2,Mixed or average reviews,16,5,5
Atelier Escha & Logy: Alchemists of the Dusk Sky DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Jan 14, 2020",,0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Atelier Firis: The Alchemist and the Mysterious Journey,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Mar  7, 2017",,74,Mixed or average reviews,16,15,0,7.1,Mixed or average reviews,34,6,12
Atelier Firis: The Alchemist and the Mysterious Journey - Shannon,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"May  8, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Atelier Firis: The Alchemist and the Mysterious Journey DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Apr 22, 2021",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Atelier Lulua: The Scion of Arland,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"May 21, 2019",,78,Generally favorable reviews,16,6,0,7.1,Mixed or average reviews,25,2,10
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,PlayStation 4,Gust,"['Role-Playing', 'Japanese-Style']",T,"Mar 27, 2018",,74,Mixed or average reviews,13,11,0,7.1,Mixed or average reviews,24,5,10
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings - Great Adventures in New Worlds Vol. 1,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Apr 17, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Apr 22, 2021",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Atelier Meruru: The Apprentice of Arland DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Dec  4, 2018",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Atelier Mysterious Trilogy Deluxe Pack,PlayStation 4,Gust,"['Miscellaneous', 'Compilation']",T,"Apr 22, 2021",,75,Generally favorable reviews,5,5,0,8.2,Generally favorable reviews,4,0,1
Atelier Rorona: The Alchemist of Arland DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Dec  4, 2018",,0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Atelier Ryza 2: Lost Legends & the Secret Fairy,PlayStation 4,Gust,"['Role-Playing', 'Japanese-Style']",T,"Jan 26, 2021",,81,Generally favorable reviews,24,5,0,7.2,Mixed or average reviews,28,10,9
Atelier Ryza 3: Alchemist of the End & the Secret Key,PlayStation 4,Gust,"['Role-Playing', 'Japanese-Style']",T,"Mar 24, 2023",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Atelier Ryza: Ever Darkness & the Secret Hideout,PlayStation 4,Gust,"['General', 'Role-Playing', 'Japanese-Style']",T,"Oct 29, 2019",,75,Generally favorable reviews,12,9,0,8.1,Generally favorable reviews,69,7,13
Atelier Shallie: Alchemists of the Dusk Sea DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Jan 14, 2020",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Atelier Sophie 2: The Alchemist of the Mysterious Dream,PlayStation 4,Gust,"['Role-Playing', 'Japanese-Style']",T,"Feb 25, 2022",,82,Generally favorable reviews,23,3,0,9.0,Universal acclaim,90,4,9
Atelier Sophie: The Alchemist of the Mysterious Book,PlayStation 4,Gust,"['Role-Playing', 'Japanese-Style']",T,"Jun  7, 2016",,75,Generally favorable reviews,17,15,0,7.7,Generally favorable reviews,61,10,12
Atelier Sophie: The Alchemist of the Mysterious Book DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Apr 22, 2021",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Atelier Totori: The Adventurer of Arland DX,PlayStation 4,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",T,"Dec  4, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
ATOM RPG,PlayStation 4,Atent Games,"['Role-Playing', 'Western-Style']",M,"Oct 27, 2021",,0,No score yet,0,0,0,3.3,Generally unfavorable reviews,0,2,2
Atom Universe,PlayStation 4,Atom Republic,"['Miscellaneous', 'Party / Minigame']",T,"Apr 14, 2015",,0,No score yet,0,0,0,tbd,No user score yet,1,0,2
Atomic Ghost Fleet,PlayStation 4,Alchemy VR,"['Miscellaneous', 'Adventure', 'General']",,"Apr  7, 2017",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Atomic Heart,PlayStation 4,Mundfish,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Feb 21, 2023",,0,No score yet,0,0,0,6.5,Mixed or average reviews,61,1,35
Atomicrops,PlayStation 4,"Daniel Wynne, Bird Bath Games","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",T,"May 28, 2020",,0,No score yet,0,1,0,tbd,No user score yet,1,0,0
Atomicrops: Deerly Beloved,PlayStation 4,Bird Bath Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Dec 15, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
ATOMINE,PlayStation 4,Broken Arms Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E,"Jun 26, 2018",,0,No score yet,0,1,0,tbd,No user score yet,1,0,0
ATONE: Heart of the Elder Tree,PlayStation 4,Wildboy Studios,"['Action Adventure', 'General']",T,"Feb 10, 2023",,0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Attack of the Earthlings,PlayStation 4,Team Junkfish,"['Strategy', 'Turn-Based', 'Tactics']",T,"Mar  5, 2019",,59,Mixed or average reviews,1,2,2,2.2,Generally unfavorable reviews,1,0,4
Attack of the Toy Tanks,PlayStation 4,Ratalaika Games,"['Action', 'General']",E,"Jun 25, 2019",,0,No score yet,0,1,1,tbd,No user score yet,0,1,1
Attack of Toy Tanks,PlayStation 4,,"['Action', 'General']",,"Jun 25, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Attack on Titan,PlayStation 4,Omega Force,"['Action', ""Beat-'Em-Up"", '3D']",M,"Aug 30, 2016",,74,Mixed or average reviews,32,25,1,7.1,Mixed or average reviews,86,29,28
Attack on Titan 2,PlayStation 4,Omega Force,"['Action', 'Action Adventure', 'General']",M,"Mar 20, 2018",,75,Generally favorable reviews,32,17,1,7.5,Generally favorable reviews,57,12,15
Attack on Titan 2: Final Battle,PlayStation 4,Omega Force,"['Action', 'Action Adventure', 'General']",M,"Jul  5, 2019",,75,Generally favorable reviews,11,6,0,7.1,Mixed or average reviews,25,3,10
Attacking Zegeta,PlayStation 4,DenySoft,"['Action', 'General', 'Platformer', '2D']",E10+,"Jun 23, 2015",,0,No score yet,0,0,0,5.2,Mixed or average reviews,17,3,17
Attacking Zegeta 2,PlayStation 4,DenySoft,"['Action', 'General']",E10+,"Nov 18, 2016",,0,No score yet,0,0,0,tbd,No user score yet,0,0,2
Attractio,PlayStation 4,GameCoder Studios,"['Puzzle', 'Action', 'General']",T,"Jan 19, 2016",,58,Mixed or average reviews,2,12,2,6.1,Mixed or average reviews,3,2,4
ATV Drift & Tricks,PlayStation 4,Maximum Games,"['Racing', 'Arcade', 'Automobile']",E,"Nov 14, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,1,2
ATV Drift & Tricks: Definitive Edition,PlayStation 4,Maximum Games,"['Racing', 'Arcade', 'Automobile']",,"Nov 14, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
ATV Renegades,PlayStation 4,Nighthawk Interactive,"['Racing', 'Arcade', 'Other']",E,"Apr 18, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Audica,PlayStation 4,Harmonix Music Systems,"['Action', 'Rhythm', 'Music']",E,"Nov  5, 2019",,72,Mixed or average reviews,3,3,0,tbd,No user score yet,3,0,0
Audio Beats,PlayStation 4,Famiku,"['Action', 'Rhythm', 'Music']",E,"Mar 20, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Aurora's Journey and the Pitiful Lackey,PlayStation 4,The Not So Great,"['Action', 'Platformer', '2D']",T,"Jan 13, 2023",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Auto Chess,PlayStation 4,Dragonest,"['Miscellaneous', 'Board / Card Game', 'Strategy', 'Turn-Based', 'Tactics']",,"Dec 16, 2020",,0,No score yet,0,1,0,tbd,No user score yet,0,1,0
Auto World Tycoon,PlayStation 4,Diggidy.net,"['Strategy', 'Management', 'Business / Tycoon']",E,"Mar 15, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Autobahn Police Simulator 2,PlayStation 4,Z-Software,"['Simulation', 'Virtual', 'Career']",E,"Feb 20, 2020",,0,No score yet,0,0,1,tbd,No user score yet,0,0,2
Autobahn Police Simulator 3,PlayStation 4,Z-Software,"['Simulation', 'Virtual', 'Career']",T,"Jun 23, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Autonauts,PlayStation 4,Curve Digital,"['Strategy', 'Management', 'Government']",E,"Jun 16, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Autumn's Journey,PlayStation 4,"Ratalaika Games, Apple Cider","['Adventure', 'General', 'Visual Novel']",E10+,"Dec  8, 2020",,0,No score yet,0,2,0,tbd,No user score yet,0,2,0
Aven Colony,PlayStation 4,"Sold Out Software, Mothership Entertainment","['Strategy', 'Management', 'Government']",E10+,"Jul 25, 2017",,73,Mixed or average reviews,7,9,0,7.2,Mixed or average reviews,11,6,2
Aven Colony: Cerulean Vale,PlayStation 4,Mothership Entertainment,"['Strategy', 'Management', 'Government']",E10+,"Aug 22, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Avenging Spirit,PlayStation 4,"Ratalaika Games, City Connection","['Action', 'Platformer', '2D']",E10+,"Jul 29, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
AVICII Invector,PlayStation 4,Wired Productions,"['Action', 'Rhythm', 'Music']",T,"Dec 10, 2019",,80,Generally favorable reviews,12,3,0,7.0,Mixed or average reviews,16,3,6
AVICII Invector Encore Edition,PlayStation 4,Wired Productions,"['Action', 'Rhythm', 'Music']",T,"Sep  8, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,1,0
